AS, node_degree, IP_prefix_count, class
44266, 0, 4, Enterprise
42697, 0, 3, Enterprise
200701, 0, 1, Enterprise
25420, 0, 2, Enterprise
42818, 0, 1, Enterprise
42779, 0, 13, Enterprise
42713, 0, 4, Enterprise
42777, 0, 1, Enterprise
42868, 0, 4, Enterprise
13257, 0, 17, Enterprise
42907, 0, 13, Enterprise
20384, 0, 10, Enterprise
56696, 0, 18, Enterprise
37631, 0, 7, Enterprise
21254, 0, 5, Enterprise
204287, 0, 4, Enterprise
207084, 0, 1, Enterprise
42808, 0, 2, Enterprise
39115, 0, 3, Enterprise
203718, 0, 14, Enterprise
31590, 0, 7, Enterprise
199276, 0, 8, Enterprise
47270, 0, 6, Enterprise
43568, 0, 4, Enterprise
29054, 0, 7, Enterprise
43275, 0, 9, Enterprise
35081, 0, 5, Enterprise
43248, 0, 1, Enterprise
61237, 0, 1, Enterprise
200472, 0, 1, Enterprise
43272, 0, 9, Enterprise
35189, 0, 3, Enterprise
43831, 0, 2, Enterprise
43583, 0, 1, Enterprise
43749, 0, 1, Enterprise
43611, 0, 1, Enterprise
43608, 0, 3, Enterprise
44971, 0, 1, Enterprise
43655, 0, 2, Enterprise
43682, 0, 1, Enterprise
43683, 0, 4, Enterprise
43734, 0, 2, Enterprise
202204, 0, 2, Enterprise
49991, 0, 2, Enterprise
15683, 0, 7, Enterprise
43752, 0, 1, Enterprise
59615, 0, 1, Enterprise
200456, 0, 1, Enterprise
207124, 0, 1, Enterprise
42580, 0, 4, Enterprise
43728, 0, 5, Enterprise
43757, 0, 1, Enterprise
30813, 0, 1, Enterprise
44046, 0, 1, Enterprise
57476, 0, 3, Enterprise
8423, 0, 6, Enterprise
199138, 0, 1, Enterprise
59610, 0, 1, Enterprise
199137, 0, 1, Enterprise
35292, 0, 3, Enterprise
197287, 0, 10, Enterprise
197643, 0, 9, Enterprise
56467, 0, 9, Enterprise
199093, 0, 1, Enterprise
59572, 0, 1, Enterprise
197225, 0, 3, Enterprise
60148, 0, 3, Enterprise
43494, 0, 8, Enterprise
43298, 0, 1, Enterprise
43299, 0, 4, Enterprise
49503, 0, 9, Enterprise
25222, 0, 21, Enterprise
43318, 0, 1, Enterprise
51664, 0, 4, Enterprise
48716, 0, 32, Enterprise
20697, 0, 2, Enterprise
62015, 0, 3, Enterprise
43389, 0, 1, Enterprise
35110, 0, 1, Enterprise
43824, 0, 36, Enterprise
47592, 0, 1, Enterprise
43569, 0, 3, Enterprise
29038, 0, 1, Enterprise
29626, 0, 6, Enterprise
44070, 0, 2, Enterprise
48022, 0, 1, Enterprise
24787, 0, 2, Enterprise
43439, 0, 4, Enterprise
50285, 0, 1, Enterprise
35492, 0, 3, Enterprise
31367, 0, 6, Enterprise
42685, 0, 4, Enterprise
47515, 0, 5, Enterprise
43521, 0, 3, Enterprise
43527, 0, 3, Enterprise
198390, 0, 2, Enterprise
50800, 0, 1, Enterprise
29217, 0, 25, Enterprise
13001, 0, 2, Enterprise
16301, 0, 5, Enterprise
29580, 0, 59, Enterprise
60966, 0, 7, Enterprise
51581, 0, 3, Enterprise
198280, 0, 2, Enterprise
201326, 0, 1, Enterprise
200458, 0, 1, Enterprise
56539, 0, 1, Enterprise
49421, 0, 2, Enterprise
29357, 0, 86, Enterprise
49172, 0, 3, Enterprise
44945, 0, 2, Enterprise
43204, 0, 5, Enterprise
34306, 0, 4, Enterprise
49040, 0, 10, Enterprise
44967, 0, 5, Enterprise
41665, 0, 8, Enterprise
13155, 0, 14, Enterprise
43277, 0, 5, Enterprise
34552, 0, 4, Enterprise
33916, 0, 3, Enterprise
198169, 0, 5, Enterprise
50880, 0, 19, Enterprise
31240, 0, 2, Enterprise
43566, 0, 6, Enterprise
30902, 0, 17, Enterprise
44410, 0, 1, Enterprise
204170, 0, 56, Enterprise
35595, 0, 2, Enterprise
52036, 0, 1, Enterprise
34351, 0, 2, Enterprise
8228, 0, 39, Enterprise
8877, 0, 5, Enterprise
49188, 0, 5, Enterprise
60656, 0, 21, Enterprise
42956, 0, 4, Enterprise
48900, 0, 3, Enterprise
47647, 0, 1, Enterprise
15362, 0, 1, Enterprise
207214, 0, 5, Enterprise
60528, 0, 2, Enterprise
41464, 0, 2, Enterprise
198289, 0, 1, Enterprise
197848, 0, 3, Enterprise
43242, 0, 6, Enterprise
44717, 0, 3, Enterprise
48990, 0, 14, Enterprise
42908, 0, 2, Enterprise
49980, 0, 4, Enterprise
203162, 0, 15, Enterprise
20570, 0, 23, Enterprise
35278, 0, 13, Enterprise
60952, 0, 1, Enterprise
200643, 0, 1, Enterprise
50230, 0, 1, Enterprise
204077, 0, 2, Enterprise
44476, 0, 5, Enterprise
30860, 0, 26, Enterprise
199221, 0, 3, Enterprise
200628, 0, 3, Enterprise
206349, 0, 2, Enterprise
42805, 0, 1, Enterprise
35370, 0, 14, Enterprise
49944, 0, 1, Enterprise
44116, 0, 2, Enterprise
41225, 0, 2, Enterprise
34173, 0, 10, Enterprise
62057, 0, 1, Enterprise
8352, 0, 2, Enterprise
48264, 0, 9, Enterprise
24620, 0, 6, Enterprise
203668, 0, 1, Enterprise
47853, 0, 1, Enterprise
43507, 0, 2, Enterprise
43574, 0, 1, Enterprise
60637, 0, 1, Enterprise
44534, 0, 13, Enterprise
43700, 0, 1, Enterprise
39767, 0, 4, Enterprise
43984, 0, 2, Enterprise
43686, 0, 1, Enterprise
43698, 0, 3, Enterprise
203408, 0, 2, Enterprise
197217, 0, 6, Enterprise
197102, 0, 1, Enterprise
34894, 0, 2, Enterprise
35152, 0, 1, Enterprise
43950, 0, 3, Enterprise
65543, 0, 1, Enterprise
43989, 0, 3, Enterprise
206047, 0, 1, Enterprise
44288, 0, 1, Enterprise
198153, 0, 2, Enterprise
44002, 0, 10, Enterprise
19178, 0, 8, Enterprise
29238, 0, 4, Enterprise
47201, 0, 4, Enterprise
44065, 0, 3, Enterprise
42408, 0, 1, Enterprise
12853, 0, 2, Enterprise
197342, 0, 4, Enterprise
34706, 0, 3, Enterprise
44091, 0, 1, Enterprise
47212, 0, 2, Enterprise
44225, 0, 11, Enterprise
44156, 0, 1, Enterprise
44215, 0, 1, Enterprise
44510, 0, 1, Enterprise
196875, 0, 1, Enterprise
50702, 0, 1, Enterprise
44261, 0, 1, Enterprise
34012, 0, 12, Enterprise
44312, 0, 2, Enterprise
44206, 0, 2, Enterprise
44227, 0, 2, Enterprise
34137, 0, 4, Enterprise
203135, 0, 2, Enterprise
57287, 0, 4, Enterprise
21249, 0, 14, Enterprise
47334, 0, 1, Enterprise
47710, 0, 1, Enterprise
8456, 0, 18, Enterprise
62386, 0, 3, Enterprise
203380, 0, 13, Enterprise
199967, 0, 1, Enterprise
29622, 0, 3, Enterprise
205872, 0, 1, Enterprise
205359, 0, 1, Enterprise
59763, 0, 4, Enterprise
43763, 0, 3, Enterprise
60853, 0, 3, Enterprise
205858, 0, 1, Enterprise
60682, 0, 1, Enterprise
57311, 0, 5, Enterprise
61052, 0, 1, Enterprise
60006, 0, 1, Enterprise
43882, 0, 8, Enterprise
44702, 0, 44, Enterprise
44012, 0, 1, Enterprise
39365, 0, 5, Enterprise
196728, 0, 1, Enterprise
47144, 0, 1, Enterprise
56631, 0, 6, Enterprise
205130, 0, 1, Enterprise
61178, 0, 2, Enterprise
205830, 0, 2, Enterprise
42569, 0, 5, Enterprise
47175, 0, 1, Enterprise
60782, 0, 5, Enterprise
43970, 0, 1, Enterprise
43870, 0, 3, Enterprise
43908, 0, 9, Enterprise
44166, 0, 1, Enterprise
57522, 0, 11, Enterprise
44021, 0, 2, Enterprise
43954, 0, 1, Enterprise
47347, 0, 1, Enterprise
50384, 0, 4, Enterprise
197307, 0, 2, Enterprise
44134, 0, 2, Enterprise
197756, 0, 2, Enterprise
199537, 0, 1, Enterprise
44115, 0, 1, Enterprise
200617, 0, 17, Enterprise
49072, 0, 1, Enterprise
207193, 0, 5, Enterprise
62375, 0, 1, Enterprise
60178, 0, 3, Enterprise
57230, 0, 5, Enterprise
199218, 0, 6, Enterprise
44159, 0, 1, Enterprise
31558, 0, 7, Enterprise
43707, 0, 1, Enterprise
25252, 0, 37, Enterprise
43761, 0, 2, Enterprise
43759, 0, 5, Enterprise
25627, 0, 13, Enterprise
43777, 0, 2, Enterprise
25286, 0, 3, Enterprise
24671, 0, 16, Enterprise
196963, 0, 2, Enterprise
43801, 0, 2, Enterprise
44314, 0, 2, Enterprise
43845, 0, 9, Enterprise
41770, 0, 2, Enterprise
43829, 0, 1, Enterprise
41476, 0, 3, Enterprise
44565, 0, 33, Enterprise
44588, 0, 3, Enterprise
43919, 0, 2, Enterprise
50973, 0, 6, Enterprise
29529, 0, 4, Enterprise
43874, 0, 2, Enterprise
200926, 0, 1, Enterprise
64494, 0, 1, Enterprise
51477, 0, 5, Enterprise
64429, 0, 4, Enterprise
43876, 0, 1, Enterprise
43928, 0, 1, Enterprise
43884, 0, 1, Enterprise
38986, 0, 1, Enterprise
43895, 0, 1, Enterprise
34031, 0, 2, Enterprise
30882, 0, 10, Enterprise
206387, 0, 8, Enterprise
39406, 0, 3, Enterprise
30723, 0, 3, Enterprise
33947, 0, 32, Enterprise
42964, 0, 8, Enterprise
60071, 0, 8, Enterprise
33937, 0, 2, Enterprise
39834, 0, 1, Enterprise
197402, 0, 3, Enterprise
196726, 0, 4, Enterprise
43951, 0, 1, Enterprise
50741, 0, 1, Enterprise
44270, 0, 6, Enterprise
47385, 0, 1, Enterprise
59565, 0, 3, Enterprise
62205, 0, 4, Enterprise
64566, 0, 16, Enterprise
64568, 0, 17, Enterprise
28708, 0, 33, Enterprise
199140, 0, 5, Enterprise
8891, 0, 6, Enterprise
15667, 0, 3, Enterprise
15829, 0, 14, Enterprise
6813, 0, 68, Enterprise
51020, 0, 1, Enterprise
201601, 0, 4, Enterprise
35006, 0, 5, Enterprise
31697, 0, 1, Enterprise
31241, 0, 9, Enterprise
8911, 0, 2, Enterprise
21196, 0, 12, Enterprise
31461, 0, 1, Enterprise
25417, 0, 3, Enterprise
20803, 0, 14, Enterprise
43483, 0, 1, Enterprise
20774, 0, 1, Enterprise
29068, 0, 20, Enterprise
31695, 0, 9, Enterprise
51083, 0, 6, Enterprise
204059, 0, 1, Enterprise
204092, 0, 2, Enterprise
20791, 0, 1, Enterprise
62316, 0, 1, Enterprise
7243, 0, 10, Enterprise
20784, 0, 1, Enterprise
33982, 0, 14, Enterprise
20918, 0, 3, Enterprise
20794, 0, 1, Enterprise
12533, 0, 2, Enterprise
20829, 0, 1, Enterprise
34287, 0, 5, Enterprise
20888, 0, 2, Enterprise
34350, 0, 5, Enterprise
34613, 0, 1, Enterprise
20800, 0, 4, Enterprise
49854, 0, 6, Enterprise
34913, 0, 4, Enterprise
34404, 0, 1, Enterprise
21225, 0, 1, Enterprise
34410, 0, 6, Enterprise
197301, 0, 1, Enterprise
43704, 0, 2, Enterprise
20798, 0, 1, Enterprise
20865, 0, 4, Enterprise
42622, 0, 1, Enterprise
21240, 0, 2, Enterprise
35654, 0, 8, Enterprise
20819, 0, 1, Enterprise
21068, 0, 1, Enterprise
34490, 0, 1, Enterprise
34500, 0, 2, Enterprise
20899, 0, 3, Enterprise
61207, 0, 6, Enterprise
30830, 0, 1, Enterprise
34511, 0, 5, Enterprise
20913, 0, 1, Enterprise
21213, 0, 5, Enterprise
48273, 0, 6, Enterprise
31282, 0, 3, Enterprise
29160, 0, 3, Enterprise
47766, 0, 2, Enterprise
34537, 0, 2, Enterprise
16305, 0, 6, Enterprise
21130, 0, 1, Enterprise
197076, 0, 9, Enterprise
20882, 0, 3, Enterprise
34767, 0, 2, Enterprise
20914, 0, 1, Enterprise
34731, 0, 3, Enterprise
8523, 0, 3, Enterprise
34623, 0, 1, Enterprise
29387, 0, 1, Enterprise
8549, 0, 4, Enterprise
34536, 0, 1, Enterprise
21000, 0, 15, Enterprise
60359, 0, 1, Enterprise
34685, 0, 2, Enterprise
21032, 0, 8, Enterprise
21143, 0, 2, Enterprise
34686, 0, 2, Enterprise
205729, 0, 1, Enterprise
42653, 0, 1, Enterprise
34697, 0, 10, Enterprise
21286, 0, 25, Enterprise
34708, 0, 7, Enterprise
196778, 0, 6, Enterprise
199262, 0, 1, Enterprise
24978, 0, 2, Enterprise
60413, 0, 1, Enterprise
30952, 0, 3, Enterprise
57631, 0, 1, Enterprise
203751, 0, 2, Enterprise
34760, 0, 3, Enterprise
40993, 0, 5, Enterprise
21217, 0, 6, Enterprise
34785, 0, 7, Enterprise
34784, 0, 2, Enterprise
21019, 0, 1, Enterprise
15657, 0, 6, Enterprise
57317, 0, 3, Enterprise
25569, 0, 4, Enterprise
51353, 0, 1, Enterprise
21060, 0, 10, Enterprise
60326, 0, 1, Enterprise
29243, 0, 2, Enterprise
35197, 0, 14, Enterprise
44885, 0, 4, Enterprise
21045, 0, 1, Enterprise
43096, 0, 3, Enterprise
21214, 0, 18, Enterprise
21058, 0, 14, Enterprise
64670, 0, 1, Enterprise
28854, 0, 20, Enterprise
12428, 0, 4, Enterprise
13089, 0, 1, Enterprise
21076, 0, 1, Enterprise
56605, 0, 1, Enterprise
21059, 0, 1, Enterprise
41697, 0, 2, Enterprise
21073, 0, 1, Enterprise
42205, 0, 4, Enterprise
13136, 0, 2, Enterprise
44493, 0, 19, Enterprise
30720, 0, 1, Enterprise
16043, 0, 3, Enterprise
16378, 0, 1, Enterprise
50910, 0, 9, Enterprise
13246, 0, 4, Enterprise
21077, 0, 7, Enterprise
56472, 0, 7, Enterprise
28954, 0, 1, Enterprise
20879, 0, 15, Enterprise
198710, 0, 9, Enterprise
24640, 0, 4, Enterprise
198519, 0, 1, Enterprise
199620, 0, 1, Enterprise
6859, 0, 1, Enterprise
49195, 0, 1, Enterprise
35062, 0, 1, Enterprise
21260, 0, 3, Enterprise
35035, 0, 1, Enterprise
196803, 0, 4, Enterprise
8219, 0, 1, Enterprise
20994, 0, 1, Enterprise
16145, 0, 7, Enterprise
328156, 0, 1, Enterprise
328131, 0, 1, Enterprise
328175, 0, 1, Enterprise
328174, 0, 1, Enterprise
33779, 0, 16, Enterprise
44365, 0, 4, Enterprise
21139, 0, 2, Enterprise
25176, 0, 21, Enterprise
15434, 0, 1, Enterprise
24921, 0, 31, Enterprise
12793, 0, 9, Enterprise
16078, 0, 1, Enterprise
47485, 0, 7, Enterprise
16062, 0, 14, Enterprise
21266, 0, 1, Enterprise
35444, 0, 13, Enterprise
8915, 0, 6, Enterprise
16294, 0, 6, Enterprise
60944, 0, 1, Enterprise
35130, 0, 3, Enterprise
63017, 0, 3, Enterprise
134446, 0, 2, Enterprise
205262, 0, 15, Enterprise
21173, 0, 3, Enterprise
50857, 0, 3, Enterprise
21201, 0, 2, Enterprise
21231, 0, 4, Enterprise
35207, 0, 3, Enterprise
21184, 0, 4, Enterprise
60921, 0, 3, Enterprise
44472, 0, 1, Enterprise
199440, 0, 3, Enterprise
21390, 0, 1, Enterprise
206112, 0, 1, Enterprise
44390, 0, 3, Enterprise
28919, 0, 4, Enterprise
35569, 0, 2, Enterprise
21199, 0, 3, Enterprise
35356, 0, 10, Enterprise
61254, 0, 4, Enterprise
39263, 0, 5, Enterprise
21218, 0, 3, Enterprise
35395, 0, 14, Enterprise
35495, 0, 1, Enterprise
201676, 0, 8, Enterprise
327754, 0, 16, Enterprise
43044, 0, 1, Enterprise
21348, 0, 2, Enterprise
29306, 0, 2, Enterprise
21220, 0, 6, Enterprise
6693, 0, 2, Enterprise
25536, 0, 2, Enterprise
15882, 0, 6, Enterprise
28946, 0, 1, Enterprise
15856, 0, 3, Enterprise
21462, 0, 13, Enterprise
34283, 0, 2, Enterprise
12439, 0, 8, Enterprise
15407, 0, 4, Enterprise
25116, 0, 3, Enterprise
28727, 0, 3, Enterprise
29473, 0, 18, Enterprise
29171, 0, 3, Enterprise
21157, 0, 1, Enterprise
16120, 0, 2, Enterprise
24914, 0, 3, Enterprise
41219, 0, 2, Enterprise
25103, 0, 7, Enterprise
20820, 0, 1, Enterprise
49507, 0, 2, Enterprise
12446, 0, 2, Enterprise
24704, 0, 2, Enterprise
44277, 0, 11, Enterprise
34416, 0, 12, Enterprise
29628, 0, 1, Enterprise
29267, 0, 2, Enterprise
51187, 0, 1, Enterprise
34905, 0, 1, Enterprise
201728, 0, 1, Enterprise
29198, 0, 1, Enterprise
61022, 0, 1, Enterprise
39285, 0, 1, Enterprise
49135, 0, 1, Enterprise
29372, 0, 6, Enterprise
31743, 0, 5, Enterprise
60340, 0, 2, Enterprise
61209, 0, 2, Enterprise
206815, 0, 5, Enterprise
35230, 0, 5, Enterprise
206825, 0, 9, Enterprise
200062, 0, 6, Enterprise
204196, 0, 22, Enterprise
203953, 0, 7, Enterprise
200611, 0, 1, Enterprise
205727, 0, 2, Enterprise
49086, 0, 2, Enterprise
49859, 0, 4, Enterprise
62436, 0, 1, Enterprise
57318, 0, 1, Enterprise
200709, 0, 2, Enterprise
25107, 0, 1, Enterprise
199300, 0, 1, Enterprise
35108, 0, 3, Enterprise
47499, 0, 6, Enterprise
44441, 0, 2, Enterprise
35809, 0, 1, Enterprise
199577, 0, 2, Enterprise
49382, 0, 1, Enterprise
20939, 0, 4, Enterprise
197616, 0, 2, Enterprise
43956, 0, 1, Enterprise
39627, 0, 1, Enterprise
16022, 0, 3, Enterprise
41810, 0, 16, Enterprise
199809, 0, 16, Enterprise
41507, 0, 1, Enterprise
35516, 0, 2, Enterprise
199118, 0, 5, Enterprise
35535, 0, 2, Enterprise
35546, 0, 1, Enterprise
12964, 0, 2, Enterprise
44234, 0, 4, Enterprise
58328, 0, 5, Enterprise
196900, 0, 1, Enterprise
35564, 0, 7, Enterprise
21311, 0, 4, Enterprise
43478, 0, 46, Enterprise
203686, 0, 1, Enterprise
197190, 0, 2, Enterprise
51482, 0, 2, Enterprise
198903, 0, 1, Enterprise
201455, 0, 3, Enterprise
199988, 0, 1, Enterprise
198631, 0, 4, Enterprise
206233, 0, 5, Enterprise
35635, 0, 2, Enterprise
21350, 0, 2, Enterprise
21364, 0, 1, Enterprise
31555, 0, 1, Enterprise
24884, 0, 1, Enterprise
35704, 0, 8, Enterprise
28847, 0, 2, Enterprise
35738, 0, 2, Enterprise
21391, 0, 1, Enterprise
34434, 0, 13, Enterprise
21197, 0, 1, Enterprise
201973, 0, 1, Enterprise
16228, 0, 1, Enterprise
35755, 0, 1, Enterprise
24747, 0, 2, Enterprise
39875, 0, 1, Enterprise
202161, 0, 13, Enterprise
20576, 0, 3, Enterprise
49826, 0, 4, Enterprise
29689, 0, 4, Enterprise
30982, 0, 32, Enterprise
35808, 0, 1, Enterprise
24713, 0, 3, Enterprise
51747, 0, 116, Enterprise
41664, 0, 8, Enterprise
35832, 0, 7, Enterprise
207131, 0, 2, Enterprise
15785, 0, 6, Enterprise
39038, 0, 2, Enterprise
16001, 0, 1, Enterprise
34849, 0, 1, Enterprise
5480, 0, 9, Enterprise
198444, 0, 4, Enterprise
41212, 0, 1, Enterprise
57994, 0, 14, Enterprise
38948, 0, 1, Enterprise
35429, 0, 1, Enterprise
38969, 0, 1, Enterprise
39042, 0, 4, Enterprise
21503, 0, 21, Enterprise
21469, 0, 1, Enterprise
197603, 0, 8, Enterprise
21454, 0, 2, Enterprise
8441, 0, 1, Enterprise
24624, 0, 1, Enterprise
25433, 0, 3, Enterprise
59708, 0, 5, Enterprise
28837, 0, 2, Enterprise
31219, 0, 3, Enterprise
49565, 0, 7, Enterprise
42055, 0, 8, Enterprise
39101, 0, 3, Enterprise
20554, 0, 3, Enterprise
24585, 0, 1, Enterprise
64483, 0, 2, Enterprise
39144, 0, 5, Enterprise
203178, 0, 93, Enterprise
21484, 0, 1, Enterprise
51347, 0, 3, Enterprise
203591, 0, 9, Enterprise
196954, 0, 7, Enterprise
205520, 0, 1, Enterprise
200736, 0, 4, Enterprise
201465, 0, 1, Enterprise
56679, 0, 5, Enterprise
48623, 0, 1, Enterprise
49338, 0, 1, Enterprise
24655, 0, 2, Enterprise
25100, 0, 50, Enterprise
12513, 0, 19, Enterprise
203548, 0, 1, Enterprise
43386, 0, 1, Enterprise
199378, 0, 3, Enterprise
48227, 0, 1, Enterprise
49602, 0, 2, Enterprise
20597, 0, 10, Enterprise
34211, 0, 3, Enterprise
24873, 0, 2, Enterprise
3328, 0, 9, Enterprise
48274, 0, 3, Enterprise
42811, 0, 3, Enterprise
201519, 0, 1, Enterprise
50551, 0, 1, Enterprise
60106, 0, 1, Enterprise
61256, 0, 2, Enterprise
201724, 0, 1, Enterprise
60378, 0, 2, Enterprise
60468, 0, 6, Enterprise
62258, 0, 1, Enterprise
50830, 0, 1, Enterprise
60844, 0, 1, Enterprise
13022, 0, 3, Enterprise
20569, 0, 7, Enterprise
24789, 0, 3, Enterprise
24992, 0, 3, Enterprise
197458, 0, 3, Enterprise
42829, 0, 3, Enterprise
42378, 0, 1, Enterprise
197623, 0, 7, Enterprise
42283, 0, 2, Enterprise
34666, 0, 9, Enterprise
205544, 0, 1, Enterprise
21470, 0, 2, Enterprise
24618, 0, 1, Enterprise
20709, 0, 2, Enterprise
60918, 0, 1, Enterprise
35833, 0, 3, Enterprise
20867, 0, 3, Enterprise
29046, 0, 29, Enterprise
203879, 0, 1, Enterprise
24657, 0, 1, Enterprise
41330, 0, 7, Enterprise
204033, 0, 3, Enterprise
15389, 0, 7, Enterprise
198287, 0, 5, Enterprise
24658, 0, 18, Enterprise
38955, 0, 7, Enterprise
24830, 0, 10, Enterprise
39214, 0, 5, Enterprise
60833, 0, 1, Enterprise
3274, 0, 2, Enterprise
30916, 0, 18, Enterprise
39228, 0, 17, Enterprise
36885, 0, 1, Enterprise
12505, 0, 1, Enterprise
39270, 0, 11, Enterprise
39244, 0, 6, Enterprise
8726, 0, 5, Enterprise
24721, 0, 1, Enterprise
203232, 0, 5, Enterprise
34092, 0, 4, Enterprise
59869, 0, 1, Enterprise
24762, 0, 6, Enterprise
24818, 0, 1, Enterprise
51472, 0, 1, Enterprise
39719, 0, 1, Enterprise
31185, 0, 8, Enterprise
24767, 0, 2, Enterprise
24799, 0, 1, Enterprise
39512, 0, 1, Enterprise
199346, 0, 2, Enterprise
47913, 0, 1, Enterprise
24827, 0, 5, Enterprise
39078, 0, 4, Enterprise
41541, 0, 2, Enterprise
24846, 0, 16, Enterprise
41050, 0, 1, Enterprise
39478, 0, 1, Enterprise
43200, 0, 4, Enterprise
327823, 0, 1, Enterprise
201482, 0, 6, Enterprise
201218, 0, 2, Enterprise
13018, 0, 6, Enterprise
197167, 0, 3, Enterprise
39509, 0, 1, Enterprise
28860, 0, 20, Enterprise
24860, 0, 1, Enterprise
24832, 0, 8, Enterprise
25306, 0, 32, Enterprise
39620, 0, 1, Enterprise
25364, 0, 17, Enterprise
39740, 0, 1, Enterprise
39616, 0, 2, Enterprise
34978, 0, 2, Enterprise
43212, 0, 10, Enterprise
39657, 0, 4, Enterprise
39718, 0, 10, Enterprise
41242, 0, 2, Enterprise
29654, 0, 1, Enterprise
12660, 0, 5, Enterprise
199106, 0, 1, Enterprise
2300, 0, 1, Enterprise
29664, 0, 8, Enterprise
16028, 0, 7, Enterprise
5388, 0, 15, Enterprise
14898, 0, 21, Enterprise
24973, 0, 2, Enterprise
29300, 0, 5, Enterprise
31651, 0, 1, Enterprise
25285, 0, 1, Enterprise
39789, 0, 2, Enterprise
25022, 0, 1, Enterprise
25026, 0, 1, Enterprise
39863, 0, 15, Enterprise
48407, 0, 18, Enterprise
25058, 0, 2, Enterprise
29646, 0, 5, Enterprise
60813, 0, 3, Enterprise
25048, 0, 3, Enterprise
39790, 0, 2, Enterprise
29060, 0, 2, Enterprise
206065, 0, 12, Enterprise
39792, 0, 2, Enterprise
44705, 0, 3, Enterprise
39196, 0, 1, Enterprise
49299, 0, 1, Enterprise
201719, 0, 9, Enterprise
24786, 0, 2, Enterprise
24991, 0, 4, Enterprise
198461, 0, 1, Enterprise
44371, 0, 5, Enterprise
207087, 0, 2, Enterprise
34943, 0, 1, Enterprise
47971, 0, 3, Enterprise
202863, 0, 1, Enterprise
49036, 0, 5, Enterprise
25247, 0, 1, Enterprise
197673, 0, 2, Enterprise
50828, 0, 1, Enterprise
62308, 0, 1, Enterprise
12365, 0, 2, Enterprise
42418, 0, 1, Enterprise
30904, 0, 1, Enterprise
200443, 0, 15, Enterprise
48226, 0, 9, Enterprise
44418, 0, 4, Enterprise
59477, 0, 3, Enterprise
59479, 0, 2, Enterprise
198944, 0, 4, Enterprise
35760, 0, 3, Enterprise
199028, 0, 1, Enterprise
59603, 0, 1, Enterprise
16172, 0, 3, Enterprise
28949, 0, 16, Enterprise
198541, 0, 8, Enterprise
57614, 0, 1, Enterprise
42238, 0, 6, Enterprise
198293, 0, 1, Enterprise
57093, 0, 3, Enterprise
199585, 0, 1, Enterprise
57612, 0, 1, Enterprise
44032, 0, 2, Enterprise
57221, 0, 2, Enterprise
57223, 0, 4, Enterprise
41616, 0, 16, Enterprise
50649, 0, 2, Enterprise
197585, 0, 2, Enterprise
42530, 0, 4, Enterprise
42589, 0, 10, Enterprise
59782, 0, 1, Enterprise
57242, 0, 7, Enterprise
48320, 0, 9, Enterprise
31165, 0, 2, Enterprise
199156, 0, 4, Enterprise
201822, 0, 2, Enterprise
201419, 0, 2, Enterprise
199745, 0, 1, Enterprise
199833, 0, 2, Enterprise
16220, 0, 5, Enterprise
43890, 0, 2, Enterprise
30890, 0, 23, Enterprise
9199, 0, 4, Enterprise
28721, 0, 3, Enterprise
42203, 0, 1, Enterprise
34732, 0, 1, Enterprise
34353, 0, 4, Enterprise
58247, 0, 4, Enterprise
60104, 0, 1, Enterprise
41028, 0, 6, Enterprise
50336, 0, 3, Enterprise
39573, 0, 5, Enterprise
35505, 0, 4, Enterprise
33961, 0, 2, Enterprise
28925, 0, 2, Enterprise
39108, 0, 2, Enterprise
8248, 0, 6, Enterprise
35174, 0, 4, Enterprise
35094, 0, 4, Enterprise
12525, 0, 4, Enterprise
52060, 0, 3, Enterprise
202552, 0, 2, Enterprise
49251, 0, 1, Enterprise
50664, 0, 17, Enterprise
25350, 0, 1, Enterprise
25305, 0, 1, Enterprise
41135, 0, 14, Enterprise
31197, 0, 10, Enterprise
30924, 0, 1, Enterprise
31368, 0, 13, Enterprise
41402, 0, 1, Enterprise
21272, 0, 5, Enterprise
24763, 0, 2, Enterprise
31629, 0, 2, Enterprise
31660, 0, 1, Enterprise
16236, 0, 8, Enterprise
20580, 0, 2, Enterprise
12632, 0, 4, Enterprise
31043, 0, 2, Enterprise
39738, 0, 1, Enterprise
39369, 0, 37, Enterprise
25009, 0, 12, Enterprise
35667, 0, 2, Enterprise
30774, 0, 1, Enterprise
197960, 0, 1, Enterprise
30801, 0, 7, Enterprise
47846, 0, 4, Enterprise
44152, 0, 2, Enterprise
60799, 0, 1, Enterprise
31568, 0, 1, Enterprise
29122, 0, 2, Enterprise
199206, 0, 1, Enterprise
44179, 0, 1, Enterprise
203312, 0, 1, Enterprise
35464, 0, 2, Enterprise
198003, 0, 1, Enterprise
30736, 0, 2, Enterprise
31236, 0, 2, Enterprise
28819, 0, 2, Enterprise
57551, 0, 1, Enterprise
39706, 0, 12, Enterprise
31273, 0, 8, Enterprise
30835, 0, 2, Enterprise
44552, 0, 10, Enterprise
60808, 0, 1, Enterprise
206106, 0, 2, Enterprise
43296, 0, 2, Enterprise
16340, 0, 3, Enterprise
30795, 0, 1, Enterprise
31021, 0, 1, Enterprise
21375, 0, 1, Enterprise
44324, 0, 1, Enterprise
24627, 0, 45, Enterprise
12319, 0, 1, Enterprise
57238, 0, 1, Enterprise
17389, 0, 26, Enterprise
